event_id,game,market,description,name,point,ballybet_price,ballybet_decimal_odds,ballybet_implied_prob,ballybet_implied_prob_diff,ballybet_dejuice,ballybet_name,betmgm_price,betmgm_decimal_odds,betmgm_implied_prob,betmgm_implied_prob_diff,betmgm_dejuice,betmgm_name,betonlineag_price,betonlineag_decimal_odds,betonlineag_implied_prob,betonlineag_implied_prob_diff,betonlineag_dejuice,betonlineag_name,bovada_price,bovada_decimal_odds,bovada_implied_prob,bovada_implied_prob_diff,bovada_dejuice,bovada_name,draftkings_price,draftkings_decimal_odds,draftkings_implied_prob,draftkings_implied_prob_diff,draftkings_dejuice,draftkings_name,espnbet_price,espnbet_decimal_odds,espnbet_implied_prob,espnbet_implied_prob_diff,espnbet_dejuice,espnbet_name,event_id.1,fanduel_price,fanduel_decimal_odds,fanduel_implied_prob,fanduel_implied_prob_diff,fanduel_dejuice,fanduel_name,fliff_price,fliff_decimal_odds,fliff_implied_prob,fliff_implied_prob_diff,fliff_dejuice,fliff_name,hardrockbet_price,hardrockbet_decimal_odds,hardrockbet_implied_prob,hardrockbet_implied_prob_diff,hardrockbet_dejuice,hardrockbet_name,point.1,windcreek_price,windcreek_decimal_odds,windcreek_implied_prob,windcreek_implied_prob_diff,windcreek_dejuice,windcreek_name,values_populated,avg_dejuiced_prob
2fd335893dbb8ab9c0e1aea6c98a969c,Cincinnati Bengals @ Dallas Cowboys,player_1st_td,Charlie Jones,Yes,,5500.0,56.0,0.0178571428571428,0.0009671948344946,0.015527950310559,Yes,8000.0,81.0,0.0123456790123456,-0.0053316209881307,0.0107353730542136,Yes,,,,,,,5000.0,51.0,0.0196078431372549,0.0029679951546226,0.0170502983802216,Yes,8000.0,81.0,0.0123456790123456,-0.0053316209881307,0.0107353730542136,Yes,10000.0,101.0,0.0099009900990099,-0.0081255511748001,0.0086095566078346,Yes,2fd335893dbb8ab9c0e1aea6c98a969c,10000.0,101.0,0.0099009900990099,-0.0081255511748001,0.0086095566078346,Yes,2005.0,21.05,0.0475059382422802,0.0348515324175088,0.0453558038080279,Yes,15000.0,151.0,0.0066225165562913,-0.0118723780807642,0.005758710048949,Yes,,,,,,,,8,0.0152978277339817
2fd335893dbb8ab9c0e1aea6c98a969c,Cincinnati Bengals @ Dallas Cowboys,player_1st_td,Chase Brown,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2fd335893dbb8ab9c0e1aea6c98a969c,,,,,,,-660.0,1.1515151515151516,0.8684210526315789,,0.7962466487935657,No,,,,,,,,,,,,,,1,0.7962466487935657
2fd335893dbb8ab9c0e1aea6c98a969c,Cincinnati Bengals @ Dallas Cowboys,player_1st_td,Chase Brown,Yes,,375.0,4.75,0.2105263157894736,0.00180492719215,0.183066361556064,Yes,400.0,5.0,0.2,-0.0100371780710077,0.1739130434782609,Yes,,,,,,,235.0,3.35,0.2985074626865671,0.1007837174513802,0.2595717066839714,Yes,450.0,5.5,0.1818181818181818,-0.0304917235255532,0.1581027667984189,Yes,425.0,5.25,0.1904761904761904,-0.0207514637852935,0.165631469979296,Yes,2fd335893dbb8ab9c0e1aea6c98a969c,420.0,5.2,0.1923076923076923,-0.0186910242248539,0.1672240802675585,Yes,350.0,4.5,0.2222222222222222,0.0149628219289922,0.2037533512064343,Yes,375.0,4.75,0.2105263157894736,0.0018049271921501,0.183066361556064,Yes,,475.0,5.75,0.1739130434782608,-0.0393850041579642,0.1512287334593572,Yes,9,0.1828397638872695
2fd335893dbb8ab9c0e1aea6c98a969c,Cincinnati Bengals @ Dallas Cowboys,player_1st_td,Cincinnati Bengals D/ST,Yes,,,,,,,,3000.0,31.0,0.032258064516129,-0.0112991042679,0.0280504908835904,Yes,,,,,,,1800.0,19.0,0.0526315789473684,0.019261167378959,0.045766590389016,Yes,2800.0,29.0,0.0344827586206896,-0.007962063111059,0.0299850074962518,Yes,,,,,,,2fd335893dbb8ab9c0e1aea6c98a969c,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.0346006962562861
2fd335893dbb8ab9c0e1aea6c98a969c,Cincinnati Bengals @ Dallas Cowboys,player_1st_td,Cincinnati Bengals Defense,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2fd335893dbb8ab9c0e1aea6c98a969c,3100.0,32.0,0.03125,-0.0032327586206896,0.0271739130434782,Yes,,,,,,,,,,,,,,2800.0,29.0,0.0344827586206896,0.0032327586206896,0.0299850074962518,Yes,2,0.028579460269865
2fd335893dbb8ab9c0e1aea6c98a969c,Cincinnati Bengals @ Dallas Cowboys,player_1st_td,Cooper Rush,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2fd335893dbb8ab9c0e1aea6c98a969c,,,,,,,-999900.0,1.000100010001,0.9999,,0.9436566549237744,No,,,,,,,,,,,,,,1,0.9436566549237744
2fd335893dbb8ab9c0e1aea6c98a969c,Cincinnati Bengals @ Dallas Cowboys,player_1st_td,Cooper Rush,Yes,,3300.0,34.0,0.0294117647058823,0.0004044734333564,0.0255754475703324,Yes,6600.0,67.0,0.0149253731343283,-0.0161514026484195,0.0129785853341985,Yes,,,,,,,,,,,,,3500.0,36.0,0.0277777777777777,-0.001462940198763,0.0241545893719806,Yes,4000.0,41.0,0.024390243902439,-0.0053344074848645,0.0212089077412513,Yes,2fd335893dbb8ab9c0e1aea6c98a969c,5000.0,51.0,0.0196078431372549,-0.0108000083593606,0.0170502983802216,Yes,1575.0,16.75,0.0597014925373134,0.0350213052407062,0.0563433450762254,Yes,4000.0,41.0,0.024390243902439,-0.0053344074848645,0.0212089077412513,Yes,,3000.0,31.0,0.032258064516129,0.0036573875022097,0.0280504908835904,Yes,8,0.0258213215123815
2fd335893dbb8ab9c0e1aea6c98a969c,Cincinnati Bengals @ Dallas Cowboys,player_1st_td,Dallas Cowboys D/ST,Yes,,,,,,,,3000.0,31.0,0.032258064516129,0.0,0.0280504908835904,Yes,,,,,,,,,,,,,3000.0,31.0,0.032258064516129,0.0,0.0280504908835904,Yes,,,,,,,2fd335893dbb8ab9c0e1aea6c98a969c,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.0280504908835904
2fd335893dbb8ab9c0e1aea6c98a969c,Cincinnati Bengals @ Dallas Cowboys,player_1st_td,Dallas Cowboys Defense,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2fd335893dbb8ab9c0e1aea6c98a969c,4300.0,44.0,0.0227272727272727,-0.0095307917888563,0.0197628458498023,Yes,,,,,,,,,,,,,,3000.0,31.0,0.032258064516129,0.0095307917888563,0.0280504908835904,Yes,2,0.0239066683666964
2fd335893dbb8ab9c0e1aea6c98a969c,Cincinnati Bengals @ Dallas Cowboys,player_1st_td,Deuce Vaughn,Yes,,6600.0,67.0,0.0149253731343283,0.0051039100507499,0.0129785853341985,Yes,10000.0,101.0,0.0099009900990099,-0.0011765687433981,0.0086095566078346,Yes,,,,,,,,,,,,,8000.0,81.0,0.0123456790123456,0.0018792923982715,0.0107353730542136,Yes,15000.0,151.0,0.0066225165562913,-0.0052746606717962,0.005758710048949,Yes,2fd335893dbb8ab9c0e1aea6c98a969c,9500.0,96.0,0.0104166666666666,-0.0005319730338271,0.0090579710144927,Yes,,,,,,,,,,,,,,,,,,,,5,0.0094280392119377
2fd335893dbb8ab9c0e1aea6c98a969c,Cincinnati Bengals @ Dallas Cowboys,player_1st_td,Drew Sample,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2fd335893dbb8ab9c0e1aea6c98a969c,,,,,,,-999900.0,1.000100010001,0.9999,,0.9433374309814494,No,,,,,,,,,,,,,,1,0.9433374309814494
2fd335893dbb8ab9c0e1aea6c98a969c,Cincinnati Bengals @ Dallas Cowboys,player_1st_td,Drew Sample,Yes,,3500.0,36.0,0.0277777777777777,0.0001874461539522,0.0241545893719806,Yes,5000.0,51.0,0.0196078431372549,-0.0090037303166359,0.0170502983802216,Yes,,,,,,,3000.0,31.0,0.032258064516129,0.0052277687345974,0.0280504908835904,Yes,5500.0,56.0,0.0178571428571428,-0.0109732681317619,0.015527950310559,Yes,4000.0,41.0,0.024390243902439,-0.0036235294558037,0.0212089077412513,Yes,2fd335893dbb8ab9c0e1aea6c98a969c,10000.0,101.0,0.0099009900990099,-0.0199239399846615,0.0086095566078346,Yes,1565.0,16.65,0.06006006006006,0.0365050137215198,0.0566625690185504,Yes,4000.0,41.0,0.024390243902439,-0.0036235294558037,0.0212089077412513,Yes,,3000.0,31.0,0.032258064516129,0.0052277687345974,0.0280504908835904,Yes,9,0.0245026401043144
2fd335893dbb8ab9c0e1aea6c98a969c,Cincinnati Bengals @ Dallas Cowboys,player_1st_td,Ezekiel Elliott,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2fd335893dbb8ab9c0e1aea6c98a969c,,,,,,,-999900.0,1.000100010001,0.9999,,0.9270005321661204,No,,,,,,,,,,,,,,1,0.9270005321661204
2fd335893dbb8ab9c0e1aea6c98a969c,Cincinnati Bengals @ Dallas Cowboys,player_1st_td,Ezekiel Elliott,Yes,,1700.0,18.0,0.0555555555555555,0.0042513248039731,0.0483091787439613,Yes,2200.0,23.0,0.0434782608695652,-0.0095512976943015,0.0378071833648393,Yes,,,,,,,,,,,,,2000.0,21.0,0.0476190476190476,-0.0048189699806073,0.041407867494824,Yes,2000.0,21.0,0.0476190476190476,-0.0048189699806073,0.041407867494824,Yes,2fd335893dbb8ab9c0e1aea6c98a969c,2400.0,25.0,0.04,-0.0135264529738046,0.0347826086956521,Yes,1170.0,12.7,0.0787401574803149,0.0307480127179838,0.0729994678338794,Yes,1750.0,18.5,0.054054054054054,0.0025353230879714,0.0470035252643948,Yes,,2000.0,21.0,0.0476190476190476,-0.0048189699806073,0.041407867494824,Yes,8,0.0456406957983999
2fd335893dbb8ab9c0e1aea6c98a969c,Cincinnati Bengals @ Dallas Cowboys,player_1st_td,Hunter Luepke,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2fd335893dbb8ab9c0e1aea6c98a969c,,,,,,,-999900.0,1.000100010001,0.9999,,0.9409973976902252,No,,,,,,,,,,,,,,1,0.9409973976902252
2fd335893dbb8ab9c0e1aea6c98a969c,Cincinnati Bengals @ Dallas Cowboys,player_1st_td,Hunter Luepke,Yes,,5000.0,51.0,0.0196078431372549,-0.0088039621791721,0.0170502983802216,Yes,8000.0,81.0,0.0123456790123456,-0.0175185591290631,0.0107353730542136,Yes,,,,,,,,,,,,,5000.0,51.0,0.0196078431372549,-0.0088039621791721,0.0170502983802216,Yes,,,,,,,2fd335893dbb8ab9c0e1aea6c98a969c,6500.0,66.0,0.0151515151515151,-0.0141515557620598,0.0131752305665349,Yes,1495.0,15.95,0.0626959247648902,0.0429017357739903,0.0590026023097748,Yes,3000.0,31.0,0.032258064516129,0.0063763034754768,0.0280504908835904,Yes,,,,,,,,6,0.0241773822624262
2fd335893dbb8ab9c0e1aea6c98a969c,Cincinnati Bengals @ Dallas Cowboys,player_1st_td,Isaiah Williams,Yes,,5000.0,51.0,0.0196078431372549,0.0084845085815771,0.0170502983802216,Yes,8000.0,81.0,0.0123456790123456,-0.0005931965745594,0.0107353730542136,Yes,,,,,,,,,,,,,8000.0,81.0,0.0123456790123456,-0.0005931965745594,0.0107353730542136,Yes,10000.0,101.0,0.0099009900990099,-0.0036490577162291,0.0086095566078346,Yes,2fd335893dbb8ab9c0e1aea6c98a969c,10000.0,101.0,0.0099009900990099,-0.0036490577162291,0.0086095566078346,Yes,,,,,,,,,,,,,,,,,,,,5,0.0111480315408636
2fd335893dbb8ab9c0e1aea6c98a969c,Cincinnati Bengals @ Dallas Cowboys,player_1st_td,Ja'Marr Chase,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2fd335893dbb8ab9c0e1aea6c98a969c,,,,,,,-975.0,1.1025641025641026,0.9069767441860463,,0.831735472510272,No,,,,,,,,,,,,,,1,0.831735472510272
2fd335893dbb8ab9c0e1aea6c98a969c,Cincinnati Bengals @ Dallas Cowboys,player_1st_td,Ja'Marr Chase,Yes,,460.0,5.6,0.1785714285714285,-0.0076078354757641,0.15527950310559,Yes,450.0,5.5,0.1818181818181818,-0.0039552380731667,0.1581027667984189,Yes,,,,,,,265.0,3.65,0.273972602739726,0.0997184854635704,0.2382370458606313,Yes,500.0,6.0,0.1666666666666666,-0.0210006926186212,0.144927536231884,Yes,450.0,5.5,0.1818181818181818,-0.0039552380731667,0.1581027667984189,Yes,2fd335893dbb8ab9c0e1aea6c98a969c,550.0,6.5,0.1538461538461538,-0.0354237695416982,0.1337792642140468,Yes,445.0,5.45,0.18348623853211,-0.0020786742699974,0.168264527489728,Yes,475.0,5.75,0.1739130434782608,-0.0128485187055778,0.1512287334593572,Yes,,475.0,5.75,0.1739130434782608,-0.0128485187055778,0.1512287334593572,Yes,9,0.1621278752686036
2fd335893dbb8ab9c0e1aea6c98a969c,Cincinnati Bengals @ Dallas Cowboys,player_1st_td,Jake Ferguson,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2fd335893dbb8ab9c0e1aea6c98a969c,,,,,,,-999900.0,1.000100010001,0.9999,,0.9180252613354668,No,,,,,,,,,,,,,,1,0.9180252613354668
2fd335893dbb8ab9c0e1aea6c98a969c,Cincinnati Bengals @ Dallas Cowboys,player_1st_td,Jake Ferguson,Yes,,1700.0,18.0,0.0555555555555555,-0.0063641245972073,0.0483091787439613,Yes,1400.0,15.0,0.0666666666666666,0.0063342881012053,0.0579710144927536,Yes,,,,,,,,,,,,,1900.0,20.0,0.05,-0.0127133309464136,0.0434782608695652,Yes,1800.0,19.0,0.0526315789473684,-0.0097058121494211,0.045766590389016,Yes,2fd335893dbb8ab9c0e1aea6c98a969c,1700.0,18.0,0.0555555555555555,-0.0063641245972073,0.0483091787439613,Yes,1020.0,11.2,0.0892857142857142,0.0321846282372598,0.0819747386645331,Yes,1400.0,15.0,0.0666666666666666,0.0063342881012053,0.0579710144927536,Yes,,1800.0,19.0,0.0526315789473684,-0.0097058121494211,0.045766590389016,Yes,8,0.053693320848195
2fd335893dbb8ab9c0e1aea6c98a969c,Cincinnati Bengals @ Dallas Cowboys,player_1st_td,Jalen Brooks,Yes,,4500.0,46.0,0.0217391304347826,0.0043800415847211,0.0189035916824196,Yes,5000.0,51.0,0.0196078431372549,0.0018224968276878,0.0170502983802216,Yes,,,,,,,,,,,,,5000.0,51.0,0.0196078431372549,0.0018224968276878,0.0170502983802216,Yes,10000.0,101.0,0.0099009900990099,-0.0098257268182061,0.0086095566078346,Yes,2fd335893dbb8ab9c0e1aea6c98a969c,10000.0,101.0,0.0099009900990099,-0.0098257268182061,0.0086095566078346,Yes,,,,,,,,,,,,,,3500.0,36.0,0.0277777777777777,0.0116264183963153,0.0241545893719806,Yes,6,0.0157296485050855
2fd335893dbb8ab9c0e1aea6c98a969c,Cincinnati Bengals @ Dallas Cowboys,player_1st_td,Jalen Tolbert,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2fd335893dbb8ab9c0e1aea6c98a969c,,,,,,,-999900.0,1.000100010001,0.9999,,0.92957091785997,No,,,,,,,,,,,,,,1,0.92957091785997
2fd335893dbb8ab9c0e1aea6c98a969c,Cincinnati Bengals @ Dallas Cowboys,player_1st_td,Jalen Tolbert,Yes,,2200.0,23.0,0.0434782608695652,-0.0016490388660294,0.0378071833648393,Yes,2500.0,26.0,0.0384615384615384,-0.0073824359037743,0.0334448160535117,Yes,,,,,,,,,,,,,3000.0,31.0,0.032258064516129,-0.0144721204128136,0.0280504908835904,Yes,2500.0,26.0,0.0384615384615384,-0.0073824359037743,0.0334448160535117,Yes,2fd335893dbb8ab9c0e1aea6c98a969c,2700.0,28.0,0.0357142857142857,-0.010522153329206,0.031055900621118,Yes,1220.0,13.2,0.0757575757575757,0.0352416067202683,0.0704290821400299,Yes,2000.0,21.0,0.0476190476190476,0.0030832888476647,0.041407867494824,Yes,,2000.0,21.0,0.0476190476190476,0.0030832888476647,0.041407867494824,Yes,8,0.0396310030132811
2fd335893dbb8ab9c0e1aea6c98a969c,Cincinnati Bengals @ Dallas Cowboys,player_1st_td,Jermaine Burton,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2fd335893dbb8ab9c0e1aea6c98a969c,,,,,,,-999900.0,1.000100010001,0.9999,,0.9454989340954036,No,,,,,,,,,,,,,,1,0.9454989340954036
2fd335893dbb8ab9c0e1aea6c98a969c,Cincinnati Bengals @ Dallas Cowboys,player_1st_td,Jermaine Burton,Yes,,4000.0,41.0,0.024390243902439,-0.0044892630387257,0.0212089077412513,Yes,4000.0,41.0,0.024390243902439,-0.0044892630387257,0.0212089077412513,Yes,,,,,,,2500.0,26.0,0.0384615384615384,0.011340943340261,0.0334448160535117,Yes,4000.0,41.0,0.024390243902439,-0.0044892630387257,0.0212089077412513,Yes,4000.0,41.0,0.024390243902439,-0.0044892630387257,0.0212089077412513,Yes,2fd335893dbb8ab9c0e1aea6c98a969c,10000.0,101.0,0.0099009900990099,-0.0207896735675835,0.0086095566078346,Yes,1635.0,17.35,0.0576368876080691,0.0329132111301081,0.0545010659045964,Yes,5000.0,51.0,0.0196078431372549,-0.0098694638995579,0.0170502983802216,Yes,,3000.0,31.0,0.032258064516129,0.0043620351516754,0.0280504908835904,Yes,9,0.0251657620883066
2fd335893dbb8ab9c0e1aea6c98a969c,Cincinnati Bengals @ Dallas Cowboys,player_1st_td,Joe Burrow,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2fd335893dbb8ab9c0e1aea6c98a969c,,,,,,,-999900.0,1.000100010001,0.9999,,0.9239473457053256,No,,,,,,,,,,,,,,1,0.9239473457053256
2fd335893dbb8ab9c0e1aea6c98a969c,Cincinnati Bengals @ Dallas Cowboys,player_1st_td,Joe Burrow,Yes,,1800.0,19.0,0.0526315789473684,0.0012380886222256,0.045766590389016,Yes,2800.0,29.0,0.0344827586206896,-0.0191793342452879,0.0299850074962518,Yes,,,,,,,1500.0,16.0,0.0625,0.0123400623064361,0.0543478260869565,Yes,2500.0,26.0,0.0384615384615384,-0.014703206924333,0.0334448160535117,Yes,2200.0,23.0,0.0434782608695652,-0.0090593942153029,0.0378071833648393,Yes,2fd335893dbb8ab9c0e1aea6c98a969c,2200.0,23.0,0.0434782608695652,-0.0090593942153029,0.0378071833648393,Yes,1115.0,12.15,0.0823045267489712,0.0346201548990287,0.0760526542946743,Yes,1600.0,17.0,0.0588235294117647,0.0082040328946714,0.0511508951406649,Yes,,2000.0,21.0,0.0476190476190476,-0.0044010091221352,0.041407867494824,Yes,9,0.0453077804095086
2fd335893dbb8ab9c0e1aea6c98a969c,Cincinnati Bengals @ Dallas Cowboys,player_1st_td,Jonathan Mingo,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2fd335893dbb8ab9c0e1aea6c98a969c,,,,,,,-999900.0,1.000100010001,0.9999,,0.9476390171005734,No,,,,,,,,,,,,,,1,0.9476390171005734
2fd335893dbb8ab9c0e1aea6c98a969c,Cincinnati Bengals @ Dallas Cowboys,player_1st_td,Jonathan Mingo,Yes,,5000.0,51.0,0.0196078431372549,-0.002954807233903,0.0170502983802216,Yes,6600.0,67.0,0.0149253731343283,-0.0083062015229619,0.0129785853341985,Yes,,,,,,,,,,,,,7000.0,71.0,0.0140845070422535,-0.009267191342476,0.0122473974280465,Yes,6000.0,61.0,0.0163934426229508,-0.0066284078216791,0.0142551674982181,Yes,2fd335893dbb8ab9c0e1aea6c98a969c,10000.0,101.0,0.0099009900990099,-0.0140483535633259,0.0086095566078346,Yes,1710.0,18.1,0.0552486187845303,0.0377775077915546,0.0523609828994265,Yes,5000.0,51.0,0.0196078431372549,-0.002954807233903,0.0170502983802216,Yes,,3500.0,36.0,0.0277777777777777,0.0063822609266945,0.0241545893719806,Yes,8,0.0198383594875185
2fd335893dbb8ab9c0e1aea6c98a969c,Cincinnati Bengals @ Dallas Cowboys,player_1st_td,KaVontae Turpin,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2fd335893dbb8ab9c0e1aea6c98a969c,,,,,,,-999900.0,1.000100010001,0.9999,,0.94252331828977,No,,,,,,,,,,,,,,1,0.94252331828977
